Akçakan	T.	Erkek		Soylu, temiz, dürüst.
Akçakaya	T.	Erkek		Beyaz kaya.
Akçakıl	T.	Erkek		Beyaz çakıl.
Akçakoca	T.	Erkek		Saçı sakalı beyazlaşmış ihtiyar.
Akçal	T.	Erkek		#1. Beyazımsı, beyaza çalan. #2. İhtiyar.
Akçalı	T.	Erkek		#1. Akçası olan, varlıklı, zengin.#2. Dalları yassı olan bir çeşit çalı.
Akçam	T.	Erkek		Kuzey Amerika’da yetişen bir çam türü.
Akçan	T.+Far.	Erkek		bk. Akcan.
Akçasu	T.	Erkek		Berrak su gibi temiz olan.
Akçasu	T.	Kız		Berrak su gibi temiz olan.
Akçay	T.	Erkek		Temiz ve berrak akan dere gibi olan kimse.
Akçer	T.	Erkek		Dürüst ve namuslu kimse.
Akçığır	T.	Erkek		Bir yolda dürüst ve namuslu olarak giden kimse.
Akçıl	T.	Erkek		#1. Beyazımsı. #2. Rengini atmış, ağarmış, soluk, solgun.
Akçıl	T.	Kız		#1. Beyazımsı. #2. Rengini atmış, ağarmış, soluk, solgun.
Akçınar	T.+Far.	Erkek		Bir çınar türü.
Akçiçek	T.	Kız		Beyaz çiçek.
Akçit	T.	Erkek		bk. Akşit.
Akçora	T.	Erkek		Yiğit, kahraman.
Akdağ	T.	Erkek		Tepeleri karla kaplı dağ.
Akdal	T.	Erkek		Namuslu, dürüst kimse.
Akdamar	T.	Erkek		Namuslu, dürüst kimse.
Akdemir	T.	Erkek		Dövme demir.
Akdeniz	T.	Erkek		Kuzeyde Avrupa, doğuda Asya, güneyde Afrika ile kuşatılan deniz.
Akdes	Ar.	Erkek		En kutsal, en kutlu.
Akdes	Ar.	Kız		En kutsal, en kutlu.
Akdik	T.	Erkek		Martta ekilen yazlık buğday.
Akdiken	T.	Erkek		Hünnapgillerden, kırlarda kendiliğinden yetişen, hekimlikte ve boyacılıkta kullanılan, sert odunlu bir ağaç.
Akdil	T.	Erkek		İyi, doğru, güzel konuşan kişi.
Akdoğ	T.	Erkek		“Talihin, şansın iyi olsun” anlamında kullanılan bir ad.
Akdoğan	T.	Erkek		Kartalgillerden bir doğan türü.
Akdoğdu	T.	Erkek		“Namuslu bir biçimde dünyaya geldi“ anlamında kullanılan bir ad.
Akdoğmuş	T.	Erkek		“Namuslu bir biçimde dünyaya gelmiş“ anlamında kullanılan bir ad.
Akdoğu	T.	Erkek		Ak-doğu.
Akdolun	T.	Kız		Ak ve kaybol“ anlamlarında iki fiilin emir biçiminden oluşan bir ad.
Akdora	T.	Erkek		Doruğu bulutlu dağ.
Akdoru	T.	Erkek		“Beyaz“ anlamındaki ak ile “gövdesi kızıl, ayakları ve yelesi kara olan at“ anlamındaki doru sözlerinden oluşan bir ad.
Akdoruk	T.	Erkek		“Beyaz“ anlamındaki ak ile “tepe, en yüksek yer, uç, zirve; en üstün başarı düzeyi; kibirli“ anlamlarındaki doruk sözlerinden oluşan bir söz.
Akdöl	T.	Erkek		Temiz soydan gelen kimse.
Akduman	T.	Erkek		Beyaz duman.
Akdur	T.	Erkek		Akmak ve durmak fiillerinin emir biçimleriyle yapılmış bir ad, “ak ve dur“.
Akdurmuş	T.	Erkek		Uzun ömürlü olması, çok yaşaması ve dürüst olması istenen çocuklara verilen ad.
Akel	T.	Erkek		#1. Doğru, dürüst işler yapan kimse.#2. Eli uğurlu olan kimse.
Akel	T.	Kız		#1. Doğru, dürüst işler yapan kimse.#2. Eli uğurlu olan kimse.
Aker	T.	Erkek		Dürüst, güvenilir erkek.
Akergin	T.	Erkek		Olgunlaşmış, yetişmiş dürüst kimse.
Akerman	T.	Erkek		Dürüst, soylu, temiz kişi.
Akersan	T.	Erkek		Yiğitliğiyle ad yapmış dürüst kimse.
Akersoy	T.	Erkek		Yiğit soydan gelen dürüst kimse.
Akgil	T.	Erkek		Temiz soylu kimse.
Akgiray	T.	Erkek		Dürüst han veya prens.
Akgöl	T.	Erkek		Temiz göl.
Akgöze	T.	Erkek		Temiz su kaynağı.
Akgüç	T.	Erkek		Gücünü doğru ve dürüst işlerde kullanan kimse.
Akgül	T.+Far.	Kız		Beyaz gül.
Akgün	T.	Erkek		Mutlu, sevinçli gün.
Akgündüz	T.	Erkek		Mutlu, sevinçli gün.
Akgüner	T.	Erkek		Aydınlanmış tan vakti.
Akgüneş	T.	Erkek		Güneş gibi parlak ve aydınlık olan kimse.
Akgüneş	T.	Kız		Güneş gibi parlak ve aydınlık olan kimse.
Akgüngör	T.	Kız		“Aydınlık, güzel günler gör“ anlamında bir ad.
Akgüngör	T.	Erkek		“Aydınlık, güzel günler gör“ anlamında bir ad.
Akhan	T.	Erkek		Dürüst han, güvenilir hükimdar.
Akhanım	T.	Kız		Dürüst, güvenilir kadın.
Akhun	T.	Erkek		#1. Güzel koku veren bir bitki, papatya.#2. Batı hunu.
Akı	T.	Erkek		Cömert kişi.
Akıalp	T.	Erkek		Cömert, eli açık yiğit.
Akıl	Ar.	Erkek		İnsanın düşünme, anlama, kavrama yeteneği.
Akılbek	Ar.	Erkek		Aklı sağlam olan, aklına güvenilen kimse.
Akıllı	T.+Ar.	Erkek		Bilgili, zeki kimse.
Akıman	T.	Erkek		Cömert, eli açık kimse.
Akın	T.	Erkek		#1. Düşman topraklarına tedirgin etme, yıldırma, çapul gibi amaçlarla toplu olarak yapılan baskın. #2. Kalabalık bir şeyin arkası kesilmeyen bir geliş durumunda olması.
Akınal	T.	Erkek		“Akın yap“ anlamında kullanılan bir söz.
Akınalp	T.	Erkek		Akın yapan yiğit.
Akıncı	T.	Erkek		Düşman ülkesine akın yapan savaşçı.
Akıncıbay	T.	Erkek		Düşman ülkesine akın yapan savaşçı kimse.
Akıner	T.	Erkek		Akın yapan er.
Akıneri	T.	Erkek		Akıncı, savaşçı.
Akıntan	T.	Erkek		Tan yeri ağarırken yapılan akın.
Akibe	Ar.	Kız	(aki:be)	Arkadan gelen, izleyen, takip eden.
Akide	Ar.	Kız	(aki:de)	Bir şeye inanarak bağlanış, inanç, din inancı.
Akif	Ar.	Erkek	(a:kif)	İbadet eden, ibadetle uğraşan kişi.
Akife	Ar.	Kız	(a:kife)	İbadet eden, ibadetle uğraşan kadın.
Akil	Ar.	Erkek	(a:kil)	Akıllı, zeki kimse.
Akile	Ar.	Kız	(a:kile)	#1. Akıllı, zeki, anlayışlı. #2. Ergenlik yaşına varmış olan kimse.
Akinci	T.	Kız		Beyaz inci.
Akip	Ar.	Erkek	(a:kip)	#1. Son peygamber, Hazreti Muhammed. #2. Bir diğerinin arkasından gelen.
Akipek	T.	Kız		Beyaz ipek.
Akkadın	T.	Kız		Namuslu, dürüst kadın.
Akkan	T.	Erkek		#1. Temiz soylu. #2. Bilen, bilgili.
Akkar	T.	Kız		Kar gibi beyaz olan.
Akkaş	T.	Erkek		#1. Yeşim taşının beyazı. #2. Şöhret, lakap. #3. Haşhaş, afyon.
Akkaya	T.	Erkek		Ak“ ve “kaya“ sözlerinden oluşan bir ad.
Akkaynak	T.	Erkek		Temiz, kirli olmayan kaynak.
Akkemik	T.	Erkek		Soyu temiz olan kimse.
Akkerman	T.+Far.	Erkek		Beyaz, kalın duvarlı, yüksek burçlu kale.
Akkılıç	T.	Erkek		Beyaz kılıç.
Akkın	T.	Erkek		#1. Beyaz kılıç kabı. #2. İstekli, gönüllü, tutkun. #3. Akan su. #4. Açık, düzgün, pürüzsüz. #5. Az eğimli, düzgün, engebesiz yol veya toprak. #6. Kolaylıkla yapılan, çabuk ilerleyen, akıcı iş. #7. .
Akkız	T.	Kız		Temiz, dürüst, güvenilir kız.
Akkor	T.	Kız		Işık saçacak beyazlığa varıncaya kadar ısıtılmış olan.
Akköz	T.	Erkek		İçinde küçük kor parçaları bulunan beyaz kül.
Akkurt	T.	Erkek		Beyaz kurt.
Akkuş	T.	Erkek		Kartalgillerden, ava alıştırılabilen küçük bir yırtıcı kuş, atmaca.
Akkutlu	T.	Kız		Uğurlu, kutsal, mutlu olan dürüst kimse.
Akkuyaş	T.	Erkek		Ak ışıklı güneş.
Aklan	T.	Erkek		#1. Sularını bir denize veya göle gönderen bölge.#2. Bir dağ sırasının yamaçlarından her biri.
Akmaç	T.	Erkek		Şelale.
Akman	T.	Erkek		#1. Temiz, beyaz, güzel insan. #2. İhtiyar.
Akmanalp	T.	Erkek		Temiz, beyaz, yiğit insan.
Akmaner	T.	Erkek		Temiz, beyaz, yiğit kişi.
Akmaral	T.	Kız		Dürüst, güvenilir, ceylan gibi güzel kadın.
Akmeriç	T.	Erkek		Meriç nehri gibi saf ve temiz olan.
Aknur	T.+Ar.	Kız		Nur gibi parlak ve beyaz olan.
Akol	T.	Kız		“Terbiyeli, temiz, dürüst ol“ anlamında kullanılan bir ad.
Akozan	T.	Erkek		Güvenilir, dürüst şair, halk şairi.
Akönder	T.	Erkek		Dürüst, güvenilir lider.
Akören	T.	Erkek		Temiz, bakımlı şehir.
Aköz	T.	Erkek		Özü temiz, doğru olan kimse.
Akpay	T.+Far.	Erkek		Ayağı düzgün, kötü yerlere gitmeyen kimse.
Akpınar	T.	Erkek		Berrak ve saf suyu olan pınar.
Akpınar	T.	Kız		Berrak ve saf suyu olan pınar.
Akpolat	T.	Erkek		Çelik gibi kuvvetli ve sert olan.
Akpulat	T.	Erkek		bk. Akpolat.
Aksal	T.	Erkek		Akla, beyazla ilgili.
Aksan	T.	Erkek		İyi, temiz olarak tanınmış kimse.
Aksarı	T.	Kız		Kanarya sarısı renginde olan.
Aksay	T.	Erkek		“Dürüst, temiz olarak kabullen“ anlamında kullanılan bir ad.
Aksel	T.	Erkek		“Sel gibi ak“ anlamında kullanılan bir ad.
Aksel	T.	Kız		“Sel gibi ak“ anlamında kullanılan bir ad.
Aksen	T.	Kız		“Sen aksın, temizsin, doğru ve namuslusun” anlamında kullanılan bir ad.
Akser	T.+Far.	Erkek		Beyaz başlı, namuslu, dürüst, güvenilir.
Akses	T.	Erkek		Sesi güzel olan.
Akses	T.	Kız		Sesi güzel olan.
Akseven	T.	Kız		Beyazı, dürüstlüğü, doğruluğu seven.
Aksevil	T.	Kız		“Biraz hareket et de herkes seni sevsin“ anlamında kullanılan bir ad.
Aksın	T.	Kız		“Sen aksın, temiz ve lekesizsin, doğru ve namuslusun” anlamında kullanılan bir ad.
Aksın	T.	Erkek		“Sen aksın, temiz ve lekesizsin, doğru ve dürüstsün” anlamında kullanılan bir ad.
Aksoy	T.	Kız		Temiz, tanınmış soydan gelen kimse.
Aksoy	T.	Erkek		Temiz, tanınmış soydan gelen kimse.
Aksöğüt	T.	Erkek		Söğütgillerden, kabukları eczacılıkta kullanılan bir söğüt türü.
Aksu	T.	Erkek		#1. Kayalardan sızan tatlı ve berrak su. #2. Gözdeki billur cismin saydamlığını yitirerek ağarmasından ileri gelen körlük.
Aksu	T.	Kız		#1. Kayalardan sızan tatlı ve berrak su. #2. Gözdeki billur cismin saydamlığını yitirerek ağarmasından ileri gelen körlük.
Aksun	T.	Erkek		“Kımılda ve sun“ anlamında kullanılan bir ad.
Aksuna	T.	Kız		Ak renkli yaban ördeği.
Aksunar	T.	Erkek		“Dürüstlük, doğruluk gösterir“ anlamında kullanılan bir ad.
Aksuner	T.	Erkek		Dürüst, güvenilir sunucu.
Aksungur	T.	Erkek		#1. Eski Türk büyüklerine verilen san. #2. Kartalgillerden bir doğan türü, akdoğan.
Aksülün	T.	Kız		Beyaz renkli sülün.
Aksüyek	T.	Erkek		Soyu temiz olan.
Aksüyek	T.	Kız		Soyu temiz olan.
Akşın	T.	Erkek		#1. Az beyaz, beyazımsı.#2. Kıllarında ve gözlerinde bazen de derisinde doğuştan boya maddesi bulunmadığı için her yanı beyaz olan hayvan veya insan.
Akşit	T.	Erkek		#1. Kutlu, uğurlu. #2. Nur, aydınlık.
Aktaç	T.+Far.	Kız		Beyaz taç.
Aktaç	T.+Far.	Erkek		Beyaz taç.
Aktalay	T.	Erkek		Beyaz deniz, ak deniz.
Aktan	T.	Erkek		Parlak, aydınlık sabah.
Aktar	Ar.	Erkek		#1. Baharat veya güzel kokular satan kimse veya dükkân. #2. İğne, iplik, baharat, zarf, kâğıt, tütün vb. satılan dükkân. #3. Damlalar.
Aktaş	T.	Erkek		Lüle taşı
Aktay	T.	Erkek		Beyaz tay.
Aktekin	T.	Erkek		Güvenilir, dürüst prens, şehzade.
Aktemür	T.	Erkek		bk. Akdemir
Aktı	T.	Erkek		#1. Saf, masum. #2. El emeği.
Aktimur	T.	Erkek		bk. Akdemir
Aktolga	T.	Erkek		Savaşçıların başlarına giydikleri demir başlık.
Aktolun	T.	Kız		Beyaz ay.
Aktuğ	T.	Erkek		Beyaz tuğ.
Aktuna	T.	Erkek		Gösterişli, görkemli dürüst kimse.
Aktuna	T.	Kız		Gösterişli, görkemli dürüst kimse.
Aktunç	T.	Erkek		Beyaz tunç.
Aktün	T.	Erkek		Aydınlık, mehtaplı gece.
Aktürk	T.	Erkek		Soylu, temiz, doğru ve dürüst Türk.
Akün	T.	Erkek		Dürüstlüğü ve iyiliğiyle ün yapmış kimse.
Akün	T.	Kız		Dürüstlüğü ve iyiliğiyle ün yapmış kimse.
Akünal	T.	Erkek		“Dürüstlük ve iyilikle ün kazan“ anlamında kullanılan bir ad.
Akvarol	T.	Erkek		“Dürüst bir biçimde yaşa, uzun ve sağlıklı bir yaşamın olsun“ anlamında kullanılan bir ad.
Akyel	T.	Erkek		Güneyden esen rüzgâr, lodos.
Akyıldız	T.	Erkek		Çoban yıldızı.
Akyıldız	T.	Kız		Çoban yıldızı.
Akyiğit	T.	Erkek		Dürüstlüğü ve temizliğiyle tanınmış yiğit.
Akyipek	T.	Kız		bk. Akipek.
Akyol	T.	Erkek		Dürüst, doğru ve iyi yol, hak yol.
Akyön	T.	Erkek		Doğru yön.
Akyurt	T.	Erkek		Güvenilir yurt.
Akyürek	T.	Erkek		Temiz, iyi niyetli kimse.
Akyüz	T.	Erkek		Namuslu, şerefli, doğru kimse.
Ala	T.	Erkek		#1. Karışık renkli, çok renkli, alaca. #2. Açık kestane renginde olan, ela. #3. Kekliğin boynundaki siyah halka.#4. Benekli. #5. Tam olgunlaşmamış.
Ala	T.	Kız		#1. Karışık renkli, çok renkli, alaca. #2. Açık kestane renginde olan, ela. #3. Kekliğin boynundaki siyah halka.#4. Benekli. #5. Tam olgunlaşmamış.
Alâattin	Ar.	Erkek	(ala:addin)	Dinin yücesi, ulusu, büyüğü.
Alabaş	T.	Erkek		#1. Turpgillerden, şalgama benzeyen bir bitki.#2. Baş tüyleri karışık renkli bir tür kuş.
Alabay	T.	Erkek		Henüz olgunlaşmamış kimse.
Alabegim	T.	Kız		bk. Alabegüm.
Alabegüm	T.	Kız		Henüz olgunlaşmamış kadın.
Alabezek	T.	Kız		Leyleğe benzeyen bir göçmen kuş.
Alaca	T.	Erkek		#1. Birkaç rengin karışımından oluşan renk. #2. Birkaç renkli iplikten yapılmış dokuma. #3. Ağaçta ilk olgunlaşan meyve.
Alacan	T.+Far.	Erkek		Henüz olgunlaşmamış dost.
Alaçam	T.	Erkek		Rengi kızıla yakın bir çam türü
Alaçuk	T.	Erkek		#1. Üzeri dal ve hasırla örtülmüş kulübe, çardak.#2. Keçeden yapılan çadır.
Aladoğan	T.	Erkek		Karışık renkli doğan kuşu.
Alageyik	T.	Kız		Geyikgillerden, Güney Avrupa ve Kuzey Afrika'da yaşayan, postu benekli, erkeklerinin boynuzları uca doğru kürek biçiminde genişleyen, bir cins geyik
Alagöz	T.	Kız		Ela gözlü kimse.
Alagün	T.	Kız		Yazın, güneş bulut arkasında kaldığında oluşan gölgeli durum.
Alahan	T.	Erkek		Henüz olgunlaşmamış hükümdar.
Alakız	T.	Kız		Henüz olgunlaşmamış kız.
Alakoç	T.	Erkek		Derisinde türlü renkler olan koç.
Alakurt	T.	Erkek		Derisinde türlü renkler olan kurt.
Alakuş	T.	Kız		Tavus kuşu.
Alakuş	T.	Erkek		Tavus kuşu.
Alâmet	Ar.	Erkek	(ala:met)	Belirti, iz.
Alan	T.	Erkek		#1. Düz, açık ve geniş yer, meydan, saha. #2. Orman içinde düz ve ağaçsız yer.#3. Ülke alan, fetheden, fatih.
Alanalp	T.	Erkek		Ülke fetheden yiğit.
Alanay	T.	Erkek		Ülke fetheden kimse.
Alanbay	T.	Erkek		Ülke fetheden kimse.
Alaner	T.	Erkek		Ülke fetheden yiğit kimse.
Alangoya	Moğ.	Kız		Altın geyik.
Alangu	T.	Erkek		Altın geyik.
Alanur	T.+Ar.	Kız		Çok renkli parlaklık.
Alapınar	T.	Kız		Henüz tam olgunlaşmamış genç kız.
Alat	T.	Erkek		#1. Acele, çabuk. #2. Bir tür çam ağacı.
Alatan	T.	Erkek		Güneş doğmadan önce ufukta beliren karışık renkler.
Alataş	T.	Erkek		Çok renkli taş.
Alatay	T.	Erkek		Derisinde benekler olan tay.
Alay	T.	Erkek		#1. Herhangi bir törende veya gösteride yer alan topluluk.#2. Genellikle üç tabur ve bunlara bağlı birliklerden oluşan asker topluluğu.
Alaybey	T.	Erkek		Herhangi bir törende veya gösteride yer alan topluluğun önderi.
Alayunt	T.	Kız		Al kısrak.
Alaz	T.	Kız		#1. Alev. #2. Ağaçsız, açıklık yerler. #3. Gösteriş, haşmet.
Alaz	T.	Erkek		#1. Alev. #2. Ağaçsız, açıklık yerler. #3. Gösteriş, haşmet.
Albayrak	T.	Erkek		Türk bayrağı.
Albeni	T.	Kız		Alım, çekicilik, cazibe.
Albora	T.+İt.	Erkek		“İşte fırtına çıktı“ anlamında kullanılan bir ad.
Alburak	T.+Ar.	Erkek		“İşte Burak“ anlamında kullanılan bir ad.
Alcan	T.+Far.	Erkek		Cesur, yürekli, atılgan kimse.
Alçık	T.	Erkek		Gözcü, kollayıcı.
Alçın	T.	Erkek		Al renkli, kırmızı.
Alçınsu	T.	Erkek		Kırmızı renkli su.
Alçiçek	T.	Kız		Kırımızı çiçek.
Alçin	T.	Kız		Kızıl renkli küçük bir kuş.
Aldemir	T.	Erkek		Demirin kızdırılmış durumu.
Aldeniz	T.	Kız		Kızıl renkli deniz.
Aldoğan	T.	Erkek		Bir doğan türü.
Alem	Ar.	Erkek		#1. Bayrak, sancak. #2. Minare, kubbe, sancak direği vb. yüksek şeylerin tepesinde bulunan, madenden yapılmış ay yıldız veya lale biçiminde süs.
Âlem	Ar.	Erkek	(a:lem)	Dünya, cihan.
Alemdar	Ar.+Far.	Erkek		Bayrağı veya sancağı taşıyan kimse.
Alemşah	Ar.+Far.	Kız		Hükümdar nişanı.
Âlemşah	Ar.+Far.	Erkek	(â:lemşah)	Tüm dünyanın hükümdarı.
Âlemşah	Ar.+Far.	Kız	(â:lemşah)	Tüm dünyanın hükümdarı.
Âlemtap	Ar.+Far.	Kız	a:lemta:p)	Dünyayı parlatan, aydınlatan.
Alev	T.	Kız		#1. Yanan maddelerin veya gazların türlü biçimlerde uzanan ışıklı dili. #2. Sıcaklık.#3. Kıvılcım.
Alevnaz	T.+Far.	Kız		Aşk ateşine düşmüş nazlı güzel.
Algan	T.	Erkek		Alan, fetheden, fatih.
Algın	T.	Erkek		#1. Güçlü, iyi, güzel, sıcakkanlı, sevimli. #2. Sevdalı, âşık, vurgun. #3. Hızlı akan su. #4. Cılız, zayıf.
Algış	T.	Kız		Dua, övgü.
Algu	T.	Erkek		#1. Silah. #2. Hep, bütün, hepsi. #3. Topluluk.
Algun	T.	Erkek		bk. Algın.
Algur	T.	Erkek		#1. Tümsek, tepe. #2. Sakin, sessiz. #3. (Far.) Kırmızı.
Algül	T.+Far.	Kız		Kırmızı gül.
Algün	T.	Erkek		Günün henüz kızıl olan durumu.
Algün	T.	Kız		Günün henüz kızıl olan durumu.
Alhan	T.	Erkek		Erkek deve kuşu.
Alıcı	T.	Erkek		Duygulu, içli, alıngan.
Alım	T.	Kız		#1. Çekicilik. #2. Kurum, çalım, gurur.
Alımlı	T.	Kız		#1. Göz alıcı, çekici, cazibeli. #2. Kurumlu, çalımlı, gururlu.
Alıncak	T.	Kız		#1. Anlayışlı, duygusal. #2. Alıngan, onurlu. #3. Kurumlu, çalımlı, gururlu.
Alışık	T.	Erkek		Herhangi bir duruma alışmış olan.
Alışık	T.	Kız		Herhangi bir duruma alışmış olan.
Alışın	T.	Kız		Al renkli ışın.
Ali	Ar.	Erkek		#1. Yüce, ulu, yüksek. #2. Orun bakımından en üstün.
Alican	Ar.	Erkek		Yüce, ulu dost.
Alihan	Ar.+Far.	Erkek		Yüce, ulu hükümdar.
Alika	Ar.	Kız	(ali:ka)	#1. Özgür, hür. #2. Asil, soylu. #3. Güzel, genç kız. #4. Eski.
Alim	Ar.	Erkek	(a:lim)	Bilgin.
Alime	Ar.	Kız	(a:lime)	Bilgin kadın.
Alipek	T.	Kız		Al renkli ipek.
Alisa	Yun.	Kız		#1. Asil soydan olan. #2. Güzel.
Alise	T.	Kız		bk. Alisa.
Aliş	Ar.	Erkek		“Ali” adının halk dilinde değişmiş biçimi.
Alişah	Ar.+Far.	Erkek		Hükümdarların en yücesi.
Alişan	Ar.	Erkek		Herkes tarafından tanınan, ünlü.
Aliyar	Ar.+Far.	Erkek	(aliya:r)	Yüce, ulu dost, sevgili.
Aliye	Ar.	Kız	(a:liye)	Yüksek, yüce.
Alkan	T.	Erkek		Kırmızı kan.
Alkan	T.	Kız		Kırmızı kan.
Alkaş	T.	Erkek		bk. Alkış.
Alkılıç	T.	Erkek		“Eline kılıç al“ anlamında kullanılan bir ad.
Alkım	T.	Erkek		Gökkuşağı.
Alkım	T.	Kız		Gökkuşağı.
Alkın	T.	Erkek		#1. Sevdalı, âşık, vurgun. #2. Fakir, zayıf.
Alkış	T.	Erkek		Hayırlı dua.
Alkoç	T.	Erkek		Kınalı koç.
Alkor	T.	Erkek		Kırmızı ateş, köz.
Alkor	T.	Kız		Kırmızı ateş, köz.
Alköz	T.	Kız		Kırmızı ateş.
Alkun	T.	Erkek		Hep, bütün, herkes.
Allahverdi	Ar.+T.	Erkek		“Allah bağışladı“ anlamında kullanılan bir ad.
Allı	T.	Kız		Al renkli, al renge boyanmış.
Allıkız	T.	Kız		Sağlıklı, al yanaklı kız.
Almabanu	T.	Kız		Hanımefendi, prenses.
Almagül	T.	Kız		Güle gibi güzel.
Almıla	T.	Erkek		Kırmızı elma.
Almıla	T.	Kız		Kırmızı elma.
Almila	T.	Kız		bk. Alımla.
Almile	T.	Kız		bk. Alımla.
Almula	T.	Kız		bk. Alımla.
Alnar	T.+Far.	Erkek		Kırmızı nar.
Alnıaçık	T.	Erkek		Dürüst, temiz, lekesiz kimse.
Alnıak	T.	Erkek		Doğru, güvenilir kimse.
Alp	T.	Erkek		#1. Yiğit, kahraman, cesur, bahadır kimse. #2. Eski Türklerde kullanılan bir unvan.
Alpagu	T.	Erkek		#1. Tek başına düşmana saldıran yiğit. #2. Eski Türklerde bir rütbe adı.
Alpağan	T.	Erkek		Cesur, yiğit, kahraman kimse.
Alpak	T.	Erkek		Dürüst, kahraman, yiğit kimse.
Alpar	T.	Erkek		Yiğit, kahraman, cesur kimse.
Alparslan	T.	Erkek		#1. Yiğit, cesur, yürekli kimse.#2. Büyük Selçuklu hükümdarı.
Alpartun	T.	Erkek		Kendine güveni olan yiğit.
Alpaslan	T.	Erkek		bk. Alparslan.
Alpat	T.	Erkek		Yiğit, cesur, yürekli kimse.
Alpata	T.	Erkek		Yiğit, cesur, yürekli ata.
Alpay	T.	Erkek		Cesur, yiğit kimse.
Alpaydın	T.	Erkek		Yiğit, cesur, yürekli kimse.
Alpayer	T.	Erkek		Cesur, yiğit kimse.
Alpbilge	T.	Erkek		Yiğit, cesur, yürekli bilge kişi.
Alpçetin	T.	Erkek		İnatçı, sert tavırlı yiğit.
Alpdemir	T.	Erkek		Demir yürekli, korkusuz yiğit.
Alpdoğan	T.	Erkek		Doğuştan yiğit, cesur, yürekli olan kimse.
Alper	T.	Erkek		Yiğit, kahraman erkek.
Alperen	T.	Erkek		Yiğit, cesur, yürekli kimse.
Alpergin	T.	Erkek		Yiğit, cesur, yürekli, olgun kimse.
Alpermiş	T.	Erkek		Yiğit, cesur, yürekli ermiş kimse.
Alpertunga	T.	Erkek		#1. Yiğit, cesur, yürekli kimse.#2. Türk destan kahramanı.
Alpgiray	T.	Erkek		Yiğit, cesur, yürekli hükümdar.
Alphan	T.	Erkek		Yiğit, cesur, yürekli hükümdar.
Alpkan	T.	Erkek		Yiğit soydan gelen.
Alpkanat	T.	Erkek		Yiğit, cesur, yürekli kimse.
Alpkartal	T.	Erkek		Yiğit, cesur, yürekli kimse.
Alpkın	T.	Erkek		Yiğit, cesur, yürekli kimse.
Alpkutlu	T.	Erkek		Yiğit, cesur, yürekli, kutlu kimse.
Alpkülük	T.	Erkek		Ünlü, tanınmış yiğit kimse.
Alpman	T.	Erkek		Yiğit, cesur, kahraman kişi.
Alpnur	T.+Ar.	Kız		Yiğit, cesur, yürekli, güzel kadın.
Alpoğan	T.	Erkek		Yiğit, cesur, yürekli, etkili kimse.
Alpsoy	T.	Erkek		Yiğit soydan gelen kimse.
Alpsü	T.	Erkek		Yiğit asker.
Alptekin	T.	Erkek		Yiğit, cesur, yürekli hükümdar.
Alptoğan	T.	Erkek		bk. Alpdoğan
Alptuğ	T.	Erkek		Yiğit, cesur, yürekli, savaşçı kimse.
Alpyürek	T.	Erkek		Cesur, yürekli, yiğit kimse.
Alpyürük	T.	Erkek		Bir yerde duramayan, hareketli, cesur, yiğit kimse.
Alsan	T.	Erkek		“San al, şanın, adın duyulsun” anlamında kullanılan bir ad.
Alsan	T.	Kız		“San al, şanın, adın duyulsun” anlamında kullanılan bir ad.
Alsancak	T.	Erkek		Türk bayrağı.
Alsevin	T.	Kız		“Al ve sevin“ anlamında kullanılan bir ad.
Alsoy	T.+Ar.	Erkek		Ünlü bir soydan gelen kimse.
Alsoy	T.+Ar.	Kız		Ünlü bir soydan gelen kimse.
Alsu	T.	Kız		Pembe renkli.
Altaç	T.+Far.	Kız		“Taç takın“ anlamında kullanılan bir ad.
Altaç	T.+Far.	Erkek		“Taç takın“ anlamında kullanılan bir ad.
Altan	T.	Erkek		#1. Kızıl tan. #2. Hakan, sultan, padişah.
Altan	T.	Kız		#1. Kızıl tan. #2. Hakan, sultan, padişah.
Altaner	T.	Erkek		Yiğit, cesur hükümdar gibi olan kimse.
Altaş	T.	Erkek		Kırmızı taş.
Altav	T.	Erkek		Altın.
Altay	T.	Erkek		Yüksek dağ.
Altemür	T.	Erkek		Al renkli demir.
Alten	T.+Far.	Erkek		Kırmızı tenli kimse.
Altın	T.	Erkek		#1. Parlak sarı renkte, kolay işlenen, değerli paslanmaz maden. #2. Üstün nitelikli, değerli kimse.
Altın	T.	Kız		#1. Parlak sarı renkte, kolay işlenen, değerli paslanmaz maden. #2. Üstün nitelikli, değerli kimse.
Altınay	T.	Kız		Üstün nitelikli, değerli kimse.
Altınay	T.	Erkek		Üstün nitelikli, değerli kimse.
Altınbaran	T.+Far.	Erkek		Üstün nitelikli, değerli kimse.
Altınbaş	T.	Erkek		Üstün nitelikli, değerli kimse.
Altınbaşak	T.	Kız		Üstün nitelikli, değerli kimse.
Altınbay	T.	Erkek		Üstün nitelikli, değerli kimse.
Altınbike	T.	Kız		Üstün nitelikli, değerli kadın.
